4578 46085
560 128 -2.564949357461537
560 230 -1.871802176901591
560 4 -2.564949357461537
560 467 -2.564949357461537
561 500 -2.833213344056216
561 53 -2.833213344056216
561 87 -2.833213344056216
561 1290 -2.833213344056216
561 275 -2.833213344056216
561 2 -1.734601055388106
561 862 -2.833213344056216
561 1471 -2.833213344056216
561 279 -2.833213344056216
561 718 -2.833213344056216
561 106 -2.833213344056216
561 343 -2.833213344056216
561 436 -2.833213344056216
561 6 -2.833213344056216
561 249 -2.833213344056216
562 95 -2.890371757896165
562 600 -2.890371757896165
562 1137 -2.890371757896165
562 33 -2.197224577336220
562 326 -2.890371757896165
562 87 -2.890371757896165
562 2616 -2.197224577336220
562 1138 -2.890371757896165
562 12 -2.197224577336220
562 2921 -2.890371757896165
562 3017 -2.890371757896165
562 882 -2.890371757896165
562 1816 -2.890371757896165
562 124 -2.890371757896165
562 809 -2.890371757896165
563 3 -3.258096538021482
563 82 -3.258096538021482
563 31 -3.258096538021482
563 398 -3.258096538021482
563 535 -3.258096538021482
563 504 -3.258096538021482
563 555 -3.258096538021482
563 509 -3.258096538021482
563 563 -3.258096538021482
563 35 -2.564949357461537
563 1393 -3.258096538021482
563 796 -3.258096538021482
563 12 -3.258096538021482
563 2 -1.871802176901591
563 3225 -3.258096538021482
563 39 -3.258096538021482
563 14 -3.258096538021482
563 48 -3.258096538021482
563 521 -3.258096538021482
563 21 -3.258096538021482
563 162 -3.258096538021482
563 139 -3.258096538021482
564 33 -1.079920155655957
564 176 -3.970291913552122
564 131 -2.871679624884012
564 500 -2.583997552432231
564 696 -3.970291913552122
564 21 -3.277144732992177
564 481 -3.970291913552122
564 1696 -3.277144732992177
564 69 -3.970291913552122
564 1909 -1.890850371872286
564 518 -3.970291913552122
564 521 -3.970291913552122
564 584 -3.970291913552122
564 593 -3.970291913552122
564 28 -3.970291913552122
564 290 -3.970291913552122
564 6 -2.583997552432231
564 135 -3.970291913552122
564 12 -3.970291913552122
565 256 0.000000000000000
566 12 0.000000000000000
567 568 0.000000000000000
568 390 -3.044522437723423
568 1057 -3.044522437723423
568 765 -3.044522437723423
568 494 -3.044522437723423
568 1969 -3.044522437723423
568 324 -3.044522437723423
568 125 -3.044522437723423
568 33 -2.351375257163478
568 524 -3.044522437723423
568 353 -3.044522437723423
568 82 -3.044522437723423
568 124 -1.945910149055313
568 174 -3.044522437723423
568 3672 -3.044522437723423
568 42 -3.044522437723423
568 39 -3.044522437723423
568 491 -3.044522437723423
568 99 -3.044522437723423
569 393 -3.637586159726386
569 714 -3.637586159726386
569 14 -3.637586159726386
569 1278 -3.637586159726386
569 2 -3.637586159726386
569 1317 -3.637586159726386
569 2435 -3.637586159726386
569 540 -2.944438979166441
569 42 -3.637586159726386
569 1588 -2.944438979166441
569 2534 -2.944438979166441
569 321 -2.944438979166441
569 200 -3.637586159726386
569 208 -2.944438979166441
569 533 -2.944438979166441
569 607 -2.944438979166441
569 419 -2.944438979166441
569 279 -3.637586159726386
569 76 -3.637586159726386
569 21 -3.637586159726386
569 128 -3.637586159726386
569 1070 -3.637586159726386
569 313 -3.637586159726386
569 35 -3.637586159726386
569 292 -3.637586159726386
569 4276 -3.637586159726386
569 1067 -3.637586159726386
569 135 -3.637586159726386
569 275 -3.637586159726386
569 1138 -3.637586159726386
570 494 -3.044522437723423
570 495 -2.351375257163478
570 131 -3.044522437723423
570 12 -1.435084525289323
570 102 -3.044522437723423
570 595 -3.044522437723423
570 275 -3.044522437723423
570 796 -3.044522437723423
570 2 -2.351375257163478
570 704 -3.044522437723423
570 593 -3.044522437723423
570 71 -3.044522437723423
570 22 -3.044522437723423
570 53 -3.044522437723423
570 481 -3.044522437723423
571 9 -1.945910149055313
571 909 -1.945910149055313
571 480 -1.945910149055313
571 272 -1.945910149055313
571 2194 -1.945910149055313
571 82 -1.945910149055313
571 297 -1.945910149055313
572 82 -0.916290731874155
572 1104 -2.302585092994045
572 2 -2.302585092994045
572 2909 -2.302585092994045
572 155 -2.302585092994045
572 12 -2.302585092994045
572 139 -2.302585092994045
573 574 -0.693147180559945
573 4042 -0.693147180559945
574 155 -3.044522437723423
574 695 -2.351375257163478
574 247 -3.044522437723423
574 509 -3.044522437723423
574 0 -3.044522437723423
574 492 -3.044522437723423
574 1840 -3.044522437723423
574 275 -2.351375257163478
574 245 -3.044522437723423
574 574 -2.351375257163478
574 2734 -2.351375257163478
574 131 -2.351375257163478
574 33 -3.044522437723423
574 292 -3.044522437723423
574 577 -3.044522437723423
574 30 -3.044522437723423
575 520 -2.397895272798371
575 102 -2.397895272798371
575 247 -2.397895272798371
575 245 -2.397895272798371
575 76 -2.397895272798371
575 121 -1.704748092238425
575 82 -2.397895272798371
575 1575 -2.397895272798371
575 494 -2.397895272798371
575 4036 -2.397895272798371
576 510 0.000000000000000
577 578 -3.178053830347946
577 830 -3.178053830347946
577 33 -2.484906649788000
577 74 -2.079441541679836
577 593 -3.178053830347946
577 1454 -3.178053830347946
577 176 -3.178053830347946
577 30 -3.178053830347946
577 29 -2.484906649788000
577 286 -3.178053830347946
577 71 -3.178053830347946
577 35 -3.178053830347946
577 550 -3.178053830347946
577 3574 -3.178053830347946
577 147 -3.178053830347946
577 54 -2.484906649788000
577 12 -3.178053830347946
577 109 -3.178053830347946
577 219 -3.178053830347946
578 247 -3.737669618283368
578 550 -3.044522437723423
578 375 -3.737669618283368
578 683 -3.737669618283368
578 28 -2.351375257163478
578 291 -3.737669618283368
578 275 -3.737669618283368
578 10 -3.044522437723423
578 4 -3.737669618283368
578 455 -3.737669618283368
578 238 -3.737669618283368
578 17 -2.128231705849268
578 124 -2.639057329615259
578 127 -3.737669618283368
578 12 -3.737669618283368
578 284 -3.737669618283368
578 209 -3.044522437723423
578 151 -3.737669618283368
578 3048 -3.737669618283368
578 21 -3.737669618283368
578 32 -3.737669618283368
578 55 -3.737669618283368
578 48 -3.044522437723423
578 1344 -3.737669618283368
578 162 -3.044522437723423
578 2 -3.737669618283368
578 390 -3.737669618283368
578 82 -3.737669618283368
579 247 -1.791759469228055
579 13 -1.098612288668110
579 2 -1.098612288668110
579 21 -1.791759469228055
580 6 -1.386294361119891
580 240 -1.386294361119891
580 2081 -1.386294361119891
580 7 -1.386294361119891
581 120 -1.098612288668110
581 543 -1.098612288668110
581 2 -1.098612288668110
582 46 -1.167605160155061
582 76 -2.708050201102210
582 223 -3.113515309210374
582 3 -2.014903020542265
582 181 -3.806662489770320
582 26 -3.806662489770320
582 30 -3.113515309210374
582 1743 -3.113515309210374
582 320 -3.806662489770320
582 240 -3.806662489770320
582 3191 -3.806662489770320
582 1064 -3.113515309210374
582 888 -3.113515309210374
582 260 -3.113515309210374
582 56 -3.806662489770320
582 3929 -3.806662489770320
582 683 -3.806662489770320
582 313 -3.806662489770320
582 509 -3.806662489770320
583 297 0.000000000000000
584 4 -1.450010175505998
584 393 -4.394449154672439
584 659 -3.701301974112494
584 500 -4.394449154672439
584 191 -3.701301974112494
584 704 -4.394449154672439
584 644 -4.394449154672439
584 1781 -4.394449154672439
584 33 -1.686398953570229
584 2227 -4.394449154672439
584 506 -4.394449154672439
584 2362 -4.394449154672439
584 66 -3.701301974112494
584 17 -3.295836866004329
584 28 -3.295836866004329
584 291 -4.394449154672439
584 131 -4.394449154672439
584 3011 -4.394449154672439
584 162 -4.394449154672439
584 390 -3.701301974112494
584 1520 -4.394449154672439
584 928 -3.701301974112494
584 2728 -3.701301974112494
584 90 -3.701301974112494
584 3164 -4.394449154672439
584 2856 -4.394449154672439
584 243 -4.394449154672439
584 3924 -4.394449154672439
584 1262 -4.394449154672439
584 2286 -4.394449154672439
584 48 -4.394449154672439
584 1481 -4.394449154672439
584 10 -4.394449154672439
584 2338 -4.394449154672439
584 461 -3.701301974112494
584 1893 -4.394449154672439
584 4514 -4.394449154672439
585 210 0.000000000000000
586 10 -1.098612288668110
586 21 -1.098612288668110
586 128 -1.098612288668110
587 224 -2.639057329615259
587 336 -2.639057329615259
587 2 -1.945910149055313
587 796 -1.945910149055313
587 33 -1.945910149055313
587 824 -2.639057329615259
587 1921 -2.639057329615259
587 695 -2.639057329615259
587 67 -2.639057329615259
587 1065 -2.639057329615259
587 518 -2.639057329615259
588 129 -1.791759469228055
588 2 -1.791759469228055
588 0 -1.791759469228055
588 6 -1.791759469228055
588 135 -1.791759469228055
588 1742 -1.791759469228055
589 93 0.000000000000000
590 50 -2.397895272798371
590 245 -2.397895272798371
590 87 -2.397895272798371
590 364 -2.397895272798371
590 2 -1.704748092238425
590 240 -2.397895272798371
590 188 -1.704748092238425
590 3220 -2.397895272798371
590 1100 -2.397895272798371
591 226 -2.302585092994045
591 99 -2.302585092994045
591 69 -2.302585092994045
591 21 -2.302585092994045
591 824 -2.302585092994045
591 33 -1.609437912434100
591 3345 -2.302585092994045
591 916 -2.302585092994045
591 3653 -2.302585092994045
592 2 -2.708050201102210
592 584 -2.708050201102210
592 295 -2.708050201102210
592 2145 -2.708050201102210
592 53 -2.708050201102210
592 113 -2.708050201102210
592 218 -2.014903020542265
592 30 -2.708050201102210
592 3150 -2.708050201102210
592 425 -2.014903020542265
592 162 -2.708050201102210
592 275 -2.708050201102210
592 3 -2.708050201102210
593 33 -3.970291913552122
593 448 -3.970291913552122
593 927 -3.970291913552122
593 247 -3.970291913552122
593 163 -3.970291913552122
593 12 -3.970291913552122
593 6 -3.277144732992177
593 0 -3.970291913552122
593 1102 -3.970291913552122
593 35 -3.277144732992177
593 135 -3.970291913552122
593 1656 -3.970291913552122
593 492 -3.970291913552122
593 552 -2.871679624884012
593 829 -3.970291913552122
593 297 -2.871679624884012
593 155 -3.970291913552122
593 188 -3.970291913552122
593 191 -2.871679624884012
593 523 -3.970291913552122
593 977 -3.970291913552122
593 501 -3.970291913552122
593 14 -3.970291913552122
593 39 -3.970291913552122
593 595 -3.970291913552122
593 535 -3.277144732992177
593 1348 -3.277144732992177
593 2 -3.277144732992177
593 613 -3.970291913552122
593 1640 -3.277144732992177
593 500 -3.970291913552122
593 112 -3.970291913552122
593 496 -3.970291913552122
593 550 -3.970291913552122
593 55 -3.970291913552122
593 113 -3.970291913552122
593 31 -3.970291913552122
593 275 -3.970291913552122
593 4035 -3.970291913552122
593 365 -3.970291913552122
593 889 -3.970291913552122
594 31 -2.197224577336220
594 425 -3.806662489770320
594 290 -3.113515309210374
594 191 -3.806662489770320
594 21 -3.806662489770320
594 246 -3.806662489770320
594 991 -3.806662489770320
594 608 -3.113515309210374
594 343 -3.806662489770320
594 207 -3.806662489770320
594 804 -3.806662489770320
594 2936 -3.806662489770320
594 53 -3.113515309210374
594 216 -2.420368128650429
594 1006 -3.806662489770320
594 2 -3.113515309210374
594 2898 -3.806662489770320
594 313 -3.806662489770320
594 157 -3.806662489770320
594 1921 -3.806662489770320
594 3 -3.806662489770320
594 49 -3.806662489770320
594 1064 -3.806662489770320
594 809 -3.806662489770320
594 4174 -3.113515309210374
594 129 -3.806662489770320
594 595 -3.806662489770320
594 1606 -2.708050201102210
594 4428 -3.806662489770320
594 1399 -3.806662489770320
594 4541 -3.806662489770320
595 535 -4.844187086458591
595 55 -4.151039905898646
595 645 -4.844187086458591
595 249 -3.234749174024491
595 660 -4.844187086458591
595 518 -4.844187086458591
595 12 -1.378451183658865
595 938 -4.844187086458591
595 1070 -4.844187086458591
595 682 -4.844187086458591
595 492 -4.844187086458591
595 295 -4.844187086458591
595 506 -4.151039905898646
595 1276 -4.844187086458591
595 0 -4.151039905898646
595 2 -2.646962509122372
595 4 -4.151039905898646
595 637 -4.844187086458591
595 1507 -4.844187086458591
595 1631 -4.844187086458591
595 655 -4.844187086458591
595 275 -3.457892725338701
595 1824 -4.844187086458591
595 86 -4.844187086458591
595 418 -4.844187086458591
595 393 -4.844187086458591
595 21 -4.844187086458591
595 494 -4.844187086458591
595 1985 -4.844187086458591
595 2154 -4.844187086458591
595 135 -4.151039905898646
595 496 -3.745574797790482
595 76 -4.844187086458591
595 82 -4.844187086458591
595 425 -4.151039905898646
595 93 -4.844187086458591
595 683 -4.844187086458591
595 28 -4.844187086458591
595 2612 -4.844187086458591
595 106 -4.151039905898646
595 1334 -4.151039905898646
595 756 -4.844187086458591
595 860 -4.844187086458591
595 582 -4.844187086458591
595 268 -4.844187086458591
595 10 -4.844187086458591
595 69 -4.844187086458591
595 129 -4.844187086458591
595 1552 -4.844187086458591
595 1918 -3.457892725338701
595 113 -4.844187086458591
595 2591 -4.844187086458591
595 398 -4.844187086458591
595 17 -4.844187086458591
595 191 -4.151039905898646
595 128 -4.844187086458591
595 1984 -4.844187086458591
595 2687 -4.844187086458591
595 162 -4.844187086458591
595 1913 -4.844187086458591
595 54 -4.844187086458591
595 87 -4.844187086458591
595 48 -4.844187086458591
595 49 -4.151039905898646
595 1006 -4.844187086458591
595 224 -4.844187086458591
596 32 -1.516347489368088
596 135 -3.020424886144363
596 209 -3.713572066704308
596 559 -3.713572066704308
596 21 -3.713572066704308
596 672 -3.020424886144363
596 1699 -2.614959778036198
596 875 -3.713572066704308
596 390 -3.713572066704308
596 48 -2.327277705584417
596 306 -2.327277705584417
596 923 -3.713572066704308
596 291 -3.713572066704308
596 1471 -3.713572066704308
596 39 -3.713572066704308
596 862 -3.713572066704308
596 2135 -3.713572066704308
596 3825 -3.713572066704308
596 296 -3.713572066704308
596 3 -3.713572066704308
596 4322 -3.713572066704308
596 3437 -3.713572066704308
596 40 -3.713572066704308
597 247 -2.397895272798371
597 500 -1.299282984130261
597 17 -2.397895272798371
597 1442 -2.397895272798371
597 153 -2.397895272798371
597 33 -1.704748092238425
597 1378 -2.397895272798371
597 10 -2.397895272798371
598 33 -0.223143551314210
598 32 -1.609437912434100
599 82 -0.847297860387204
599 847 -1.945910149055313
599 494 -1.945910149055313
599 601 -1.945910149055313
599 593 -1.945910149055313
600 601 -4.043051267834550
600 87 -4.043051267834550
600 660 -4.043051267834550
600 600 -4.043051267834550
600 30 -3.349904087274605
600 326 -4.043051267834550
600 410 -4.043051267834550
600 1065 -4.043051267834550
600 224 -4.043051267834550
600 55 -4.043051267834550
600 35 -4.043051267834550
600 249 -4.043051267834550
600 1632 -3.349904087274605
600 882 -4.043051267834550
600 176 -4.043051267834550
600 46 -4.043051267834550
600 1031 -4.043051267834550
600 78 -4.043051267834550
600 39 -4.043051267834550
600 535 -4.043051267834550
600 6 -4.043051267834550
600 1686 -4.043051267834550
600 31 -4.043051267834550
600 2604 -4.043051267834550
600 42 -4.043051267834550
600 2 -2.944438979166441
600 492 -4.043051267834550
600 425 -4.043051267834550
600 33 -4.043051267834550
600 2972 -4.043051267834550
600 354 -4.043051267834550
600 48 -4.043051267834550
600 4 -4.043051267834550
600 191 -4.043051267834550
600 245 -4.043051267834550
600 3749 -4.043051267834550
600 174 -4.043051267834550
600 155 -3.349904087274605
600 163 -4.043051267834550
600 499 -4.043051267834550
600 1785 -4.043051267834550
600 54 -4.043051267834550
600 523 -4.043051267834550
600 494 -4.043051267834550
600 210 -4.043051267834550
600 275 -4.043051267834550
600 116 -4.043051267834550
600 113 -4.043051267834550
600 162 -3.349904087274605
600 318 -4.043051267834550
600 953 -4.043051267834550
601 30 -2.251291798606495
601 0 -2.944438979166441
601 245 -2.944438979166441
601 128 -2.944438979166441
601 191 -2.944438979166441
601 1521 -2.944438979166441
601 1524 -2.944438979166441
601 777 -2.944438979166441
601 500 -2.944438979166441
601 176 -2.251291798606495
601 829 -2.944438979166441
601 60 -2.944438979166441
601 494 -2.944438979166441
601 2 -1.845826690498331
601 484 -2.944438979166441
602 603 -0.693147180559945
602 53 -0.693147180559945
603 253 -1.098612288668110
603 860 -1.098612288668110
603 2 -1.098612288668110
604 131 -1.609437912434100
604 640 -1.609437912434100
604 12 -0.916290731874155
604 129 -1.609437912434100
605 606 0.000000000000000
606 607 0.000000000000000
607 0 -2.772588722239781
607 82 -2.772588722239781
607 29 -2.772588722239781
607 832 -2.772588722239781
607 162 -2.772588722239781
607 33 -2.772588722239781
607 128 -2.079441541679836
607 49 -2.079441541679836
607 147 -2.079441541679836
607 2 -2.772588722239781
607 1573 -2.772588722239781
607 247 -2.772588722239781
607 6 -2.772588722239781
608 609 -3.583518938456110
608 32 -1.791759469228055
608 224 -3.583518938456110
608 128 -2.484906649788000
608 1893 -3.583518938456110
608 33 -3.583518938456110
608 127 -3.583518938456110
608 459 -3.583518938456110
608 291 -2.890371757896165
608 2423 -3.583518938456110
608 28 -1.974081026022010
608 862 -3.583518938456110
608 48 -2.890371757896165
608 390 -2.484906649788000
608 365 -3.583518938456110
608 112 -3.583518938456110
608 26 -3.583518938456110
608 3076 -3.583518938456110
608 557 -2.890371757896165
608 1732 -3.583518938456110
609 610 -1.791759469228055
609 17 -1.791759469228055
609 55 -1.791759469228055
609 275 -1.791759469228055
609 594 -1.791759469228055
609 2 -1.791759469228055
610 611 -0.510825623765991
610 124 -1.609437912434100
610 69 -1.609437912434100
611 124 -1.098612288668110
611 616 -1.098612288668110
611 650 -1.098612288668110
612 33 -1.609437912434100
612 69 -1.609437912434100
612 2 -1.609437912434100
612 552 -1.609437912434100
612 124 -1.609437912434100
613 280 -3.433987204485146
613 275 -3.433987204485146
613 35 -1.131402111491101
613 584 -3.433987204485146
613 64 -3.433987204485146
613 21 -3.433987204485146
613 555 -3.433987204485146
613 425 -3.433987204485146
613 129 -3.433987204485146
613 2664 -3.433987204485146
613 30 -3.433987204485146
613 3086 -3.433987204485146
613 207 -3.433987204485146
613 484 -3.433987204485146
613 541 -3.433987204485146
613 876 -3.433987204485146
613 614 -3.433987204485146
613 594 -3.433987204485146
613 356 -3.433987204485146
613 675 -3.433987204485146
613 481 -3.433987204485146
613 106 -3.433987204485146
614 615 -4.204692619390966
614 37 -1.806797346592595
614 772 -3.511545438831021
614 752 -3.511545438831021
614 607 -4.204692619390966
614 988 -4.204692619390966
614 1034 -4.204692619390966
614 1242 -4.204692619390966
614 542 -3.106080330722857
614 1345 -4.204692619390966
614 1533 -4.204692619390966
614 1690 -3.511545438831021
614 520 -2.818398258271075
614 1837 -4.204692619390966
614 720 -4.204692619390966
614 1983 -4.204692619390966
614 456 -3.511545438831021
614 2364 -4.204692619390966
614 2493 -4.204692619390966
614 2430 -4.204692619390966
614 2548 -4.204692619390966
614 655 -3.511545438831021
614 634 -3.511545438831021
614 776 -3.511545438831021
614 2922 -4.204692619390966
614 3026 -4.204692619390966
614 3076 -4.204692619390966
614 1380 -4.204692619390966
614 862 -3.511545438831021
614 2940 -3.511545438831021
614 674 -4.204692619390966
614 3292 -4.204692619390966
614 3449 -4.204692619390966
614 2039 -4.204692619390966
614 3757 -4.204692619390966
614 882 -4.204692619390966
614 3854 -4.204692619390966
614 213 -3.511545438831021
614 384 -4.204692619390966
614 1051 -4.204692619390966
614 48 -4.204692619390966
614 4083 -4.204692619390966
615 610 -0.693147180559945
615 4453 -0.693147180559945
616 214 0.000000000000000
617 48 -2.917770732084279
617 494 -3.610917912644224
617 55 -3.610917912644224
617 10 -1.819158443416169
617 354 -1.819158443416169
617 17 -2.917770732084279
617 824 -3.610917912644224
617 500 -2.224623551524334
617 253 -3.610917912644224
617 1792 -2.917770732084279
617 36 -3.610917912644224
617 230 -2.917770732084279
617 3503 -3.610917912644224
617 769 -3.610917912644224
617 216 -3.610917912644224
617 4 -3.610917912644224
617 674 -3.610917912644224
617 1909 -3.610917912644224
617 110 -3.610917912644224
617 35 -3.610917912644224
618 4 0.000000000000000
619 124 0.000000000000000
620 247 0.000000000000000
621 622 -1.098612288668110
621 313 -1.098612288668110
621 46 -1.098612288668110
622 90 -2.197224577336220
622 1749 -2.197224577336220
622 1611 -2.197224577336220
622 553 -1.504077396776274
622 3714 -2.197224577336220
622 310 -2.197224577336220
622 772 -1.504077396776274
623 461 0.000000000000000
624 485 0.000000000000000
625 393 -2.803360380906535
625 3 -2.397895272798371
625 1583 -3.496507561466480
625 859 -3.496507561466480
625 526 -3.496507561466480
625 1246 -2.803360380906535
625 295 -2.803360380906535
625 2549 -3.496507561466480
625 495 -3.496507561466480
625 196 -3.496507561466480
625 647 -3.496507561466480
625 574 -2.803360380906535
625 756 -3.496507561466480
625 80 -3.496507561466480
625 8 -3.496507561466480
625 3486 -3.496507561466480
625 3550 -2.803360380906535
625 564 -3.496507561466480
625 569 -2.803360380906535
625 320 -3.496507561466480
625 298 -3.496507561466480
625 9 -3.496507561466480
625 217 -3.496507561466480
625 2 -3.496507561466480
625 2300 -3.496507561466480
626 627 -1.386294361119891
626 550 -1.386294361119891
626 6 -1.386294361119891
626 4379 -1.386294361119891
627 544 -1.098612288668110
627 3280 -0.405465108108164
628 82 -2.079441541679836
628 365 -1.386294361119891
628 131 -2.079441541679836
628 1070 -2.079441541679836
628 128 -1.386294361119891
628 857 -2.079441541679836
629 630 -1.386294361119891
629 1909 -0.693147180559945
629 4524 -1.386294361119891
630 25 0.000000000000000
631 584 0.000000000000000
632 365 -1.386294361119891
632 420 -1.386294361119891
632 683 -1.386294361119891
632 28 -1.386294361119891
633 75 -3.401197381662155
633 55 -3.401197381662155
633 268 -3.401197381662155
633 2235 -3.401197381662155
633 69 -3.401197381662155
633 139 -3.401197381662155
633 12 -2.708050201102210
633 862 -3.401197381662155
633 297 -3.401197381662155
633 189 -2.708050201102210
633 1124 -3.401197381662155
633 144 -3.401197381662155
633 1123 -3.401197381662155
633 2931 -3.401197381662155
633 14 -3.401197381662155
633 6 -3.401197381662155
633 191 -3.401197381662155
633 21 -2.708050201102210
633 390 -3.401197381662155
633 120 -3.401197381662155
633 131 -2.708050201102210
633 176 -3.401197381662155
633 279 -3.401197381662155
633 494 -3.401197381662155
633 516 -3.401197381662155
633 4432 -3.401197381662155
634 635 -3.496507561466480
634 647 -3.496507561466480
634 654 -3.496507561466480
634 4 -2.397895272798371
634 510 -2.803360380906535
634 162 -3.496507561466480
634 54 -3.496507561466480
634 275 -2.803360380906535
634 3 -3.496507561466480
634 6 -3.496507561466480
634 552 -2.803360380906535
634 196 -2.803360380906535
634 28 -3.496507561466480
634 614 -3.496507561466480
634 12 -3.496507561466480
634 135 -3.496507561466480
634 2993 -3.496507561466480
634 2036 -3.496507561466480
634 3414 -3.496507561466480
634 35 -3.496507561466480
634 3584 -3.496507561466480
634 400 -3.496507561466480
634 80 -3.496507561466480
634 1100 -3.496507561466480
634 21 -2.803360380906535
634 82 -3.496507561466480
635 174 -1.386294361119891
635 189 -1.386294361119891
635 2 -1.386294361119891
635 506 -1.386294361119891
636 637 -0.693147180559945
636 279 -1.386294361119891
636 48 -1.386294361119891
637 12 -0.916290731874155
637 82 -2.708050201102210
637 594 -2.014903020542265
637 48 -2.708050201102210
637 189 -2.708050201102210
637 1611 -2.708050201102210
637 176 -2.708050201102210
637 131 -2.708050201102210
637 113 -2.708050201102210
638 189 -2.708050201102210
638 1000 -2.708050201102210
638 28 -2.708050201102210
638 454 -2.708050201102210
638 481 -2.708050201102210
638 4 -2.708050201102210
638 210 -2.708050201102210
638 17 -2.708050201102210
638 21 -2.708050201102210
638 191 -2.708050201102210
638 174 -2.708050201102210
638 2625 -2.708050201102210
638 2 -2.708050201102210
638 279 -2.708050201102210
638 6 -2.708050201102210
639 640 -3.091042453358316
639 269 -3.091042453358316
639 840 -3.091042453358316
639 28 -3.091042453358316
639 550 -2.397895272798371
639 521 -3.091042453358316
639 17 -2.397895272798371
639 2917 -2.397895272798371
639 165 -2.397895272798371
639 147 -3.091042453358316
639 453 -3.091042453358316
639 82 -3.091042453358316
639 210 -3.091042453358316
639 10 -3.091042453358316
639 40 -3.091042453358316
639 75 -3.091042453358316
639 494 -3.091042453358316
639 135 -3.091042453358316
640 189 -2.995732273553991
640 552 -2.995732273553991
640 39 -2.995732273553991
640 36 -2.995732273553991
640 1743 -2.995732273553991
640 723 -2.995732273553991
640 76 -2.995732273553991
640 21 -2.302585092994045
640 247 -2.995732273553991
640 210 -2.995732273553991
640 2789 -2.995732273553991
640 0 -2.995732273553991
640 230 -2.995732273553991
640 495 -2.995732273553991
640 454 -2.995732273553991
640 82 -2.995732273553991
640 320 -2.995732273553991
640 2811 -2.995732273553991
640 1212 -2.995732273553991
641 461 -1.386294361119891
641 500 -1.386294361119891
641 454 -1.386294361119891
641 4338 -1.386294361119891
642 76 0.000000000000000
643 163 -2.564949357461537
643 506 -2.564949357461537
643 763 -2.564949357461537
643 82 -1.871802176901591
643 2775 -1.871802176901591
643 1396 -1.871802176901591
643 21 -1.871802176901591
643 6 -2.564949357461537
643 247 -2.564949357461537
644 600 -3.044522437723423
644 310 -3.044522437723423
644 1395 -3.044522437723423
644 496 -3.044522437723423
644 1594 -3.044522437723423
644 1022 -3.044522437723423
644 1353 -3.044522437723423
644 2399 -3.044522437723423
644 2832 -3.044522437723423
644 48 -3.044522437723423
644 2534 -3.044522437723423
644 12 -3.044522437723423
644 128 -3.044522437723423
644 596 -3.044522437723423
644 4161 -2.351375257163478
644 4367 -3.044522437723423
644 341 -3.044522437723423
644 494 -3.044522437723423
644 90 -3.044522437723423
644 2014 -3.044522437723423
645 646 -1.686398953570229
645 12 -2.890371757896165
645 1910 -3.295836866004329
645 2491 -2.890371757896165
645 109 -3.295836866004329
645 1170 -3.988984046564275
645 131 -3.988984046564275
645 35 -3.988984046564275
645 965 -1.504077396776274
645 33 -3.295836866004329
645 106 -3.988984046564275
645 425 -3.988984046564275
645 76 -3.988984046564275
645 3637 -2.043073897508961
645 1172 -3.988984046564275
645 460 -3.988984046564275
645 3935 -3.988984046564275
645 3959 -3.988984046564275
645 4008 -3.988984046564275
645 21 -3.988984046564275
645 10 -3.988984046564275
646 1 -2.564949357461537
646 25 -2.564949357461537
646 48 -1.871802176901591
646 595 -2.564949357461537
646 33 -1.871802176901591
646 645 -2.564949357461537
646 516 -2.564949357461537
646 21 -2.564949357461537
646 54 -2.564949357461537
646 354 -2.564949357461537
646 35 -2.564949357461537
647 3 -3.020424886144363
647 496 -3.713572066704308
647 1744 -3.713572066704308
647 425 -3.713572066704308
647 1115 -3.713572066704308
647 2 -2.327277705584417
647 390 -3.713572066704308
647 250 -3.713572066704308
647 87 -3.713572066704308
647 297 -3.713572066704308
647 1138 -3.713572066704308
647 2165 -3.713572066704308
647 863 -3.713572066704308
647 95 -3.713572066704308
647 595 -3.020424886144363
647 3090 -3.713572066704308
647 3171 -3.713572066704308
647 563 -3.713572066704308
647 33 -3.020424886144363
647 1291 -3.020424886144363
647 321 -2.327277705584417
647 71 -3.713572066704308
647 3668 -3.713572066704308
647 86 -3.713572066704308
647 29 -3.713572066704308
647 1039 -3.713572066704308
647 286 -3.713572066704308
647 746 -3.713572066704308
647 1230 -3.713572066704308
647 14 -3.713572066704308
647 984 -3.713572066704308
648 10 0.000000000000000
649 189 -3.401197381662155
649 30 -3.401197381662155
649 495 -3.401197381662155
649 1176 -3.401197381662155
649 593 -3.401197381662155
649 360 -3.401197381662155
649 1573 -3.401197381662155
649 35 -2.708050201102210
649 919 -3.401197381662155
649 76 -3.401197381662155
649 535 -3.401197381662155
649 2151 -3.401197381662155
649 1792 -3.401197381662155
649 50 -3.401197381662155
649 2509 -2.708050201102210
649 325 -2.708050201102210
649 49 -2.708050201102210
649 584 -3.401197381662155
649 39 -3.401197381662155
649 128 -3.401197381662155
649 493 -3.401197381662155
649 552 -3.401197381662155
649 2 -3.401197381662155
649 6 -3.401197381662155
649 550 -3.401197381662155
649 174 -3.401197381662155
650 112 -2.833213344056216
650 29 -2.833213344056216
650 33 -0.887303195000903
650 4 -2.833213344056216
650 2 -2.833213344056216
650 390 -2.833213344056216
650 151 -2.833213344056216
650 275 -2.833213344056216
650 10 -2.833213344056216
650 87 -2.140066163496271
651 16 0.000000000000000
652 247 0.000000000000000
653 406 -1.609437912434100
653 50 -1.609437912434100
